id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,expires_date
4981,1969,Discover,Credit,6242287666379868,946,YES,1,$12300,10/2003,2010,No,2030-09-01
4142,1431,Visa,Credit,4470331095113773,388,YES,2,$4900,08/2026,2010,No,2032-08-01
1912,558,Visa,Debit,4313544946550444,107,YES,1,$8980,02/2020,2020,No,2032-10-01
1640,558,Mastercard,Debit,5266232958018519,481,YES,1,$3402,02/2020,2020,No,2030-09-01
1254,1482,Visa,Debit,4474303260979464,877,YES,2,$34877,02/2010,2026,No,2035-02-01
5017,1295,Visa,Credit,4892675252828860,823,YES,1,$9900,10/2026,2014,No,2031-08-01
3318,1295,Mastercard,Debit,5253054637336998,162,YES,2,$11382,06/2006,2024,No,2032-12-01
2949,1295,Visa,Credit,4019889574171579,866,YES,1,$7500,05/2007,2024,No,2031-05-01
5567,1468,Mastercard,Debit,5925067526898309,442,YES,1,$26764,11/2009,2014,No,2031-02-01
3058,1468,Mastercard,Debit,5820539169400556,359,YES,1,$32035,05/2010,2014,No,2035-07-01
4854,538,Mastercard,Debit,5914363154867761,861,YES,1,$11906,09/2013,2013,No,2031-02-01
5441,538,Visa,Credit,4648780918814877,520,YES,2,$7000,11/2005,2018,No,2030-06-01
4161,538,Mastercard,Debit,5885105668024939,750,YES,2,$6993,08/2005,2016,No,2032-08-01
2396,538,Visa,Debit,4071964441964383,333,YES,2,$1513,04/1994,2019,No,2031-03-01
1319,748,Mastercard,Debit,5811894674904856,745,YES,1,$18204,02/2013,2013,No,2029-02-01
2763,748,Mastercard,Debit,5448937090820055,848,YES,1,$20067,04/2016,2016,No,2031-12-01
1067,748,Visa,Credit,4036090740222579,776,YES,1,$14400,02/2005,2026,No,2033-04-01
1641,1068,Mastercard,Debit,5479410872087399,738,YES,1,$11355,02/2020,2020,No,2033-04-01
2967,41,Mastercard,Debit (Prepaid),5383108155927187,298,YES,1,$83,05/2008,2025,No,2029-05-01
3213,807,Visa,Debit,4261622382091222,482,NO,1,$30903,06/2025,2022,No,2035-10-01
5299,807,Visa,Debit (Prepaid),4822827268715842,941,YES,1,$62,10/2014,2014,No,2028-09-01
2813,1430,Mastercard,Debit,5779613966623147,870,YES,2,$1936,05/2001,2010,No,2030-11-01
2074,1430,Visa,Credit,4243024246722814,583,YES,1,$9100,03/2026,2010,No,2035-11-01
4383,1430,Visa,Debit,4305528629844067,143,NO,2,$25726,08/2011,2025,No,2028-07-01
3987,1430,Visa,Credit,4369343670589371,814,YES,2,$400,07/2011,2025,No,2030-02-01
4110,1873,Mastercard,Debit,5359861682152634,722,YES,2,$20042,08/2002,2006,No,2034-03-01
4741,1873,Visa,Credit,4745779615480432,502,YES,1,$7700,09/2009,2024,No,2032-01-01
5052,980,Mastercard,Debit,5649821845348821,169,YES,1,$14185,10/2006,2006,No,2033-06-01
1643,980,Mastercard,Debit,5957544477315197,463,YES,1,$26819,02/2020,2020,No,2034-01-01
6059,980,Visa,Credit,4289189526229154,488,YES,2,$5800,12/2011,2025,No,2034-01-01
4855,980,Mastercard,Debit,5704958659332156,568,YES,1,$16789,09/2013,2013,No,2033-05-01
4409,980,Mastercard,Debit,5673842014857957,763,YES,1,$14213,08/2013,2013,No,2028-11-01
4919,1415,Visa,Credit,4344540573987357,594,YES,2,$6400,09/2018,2018,No,2028-09-01
4328,652,Mastercard,Debit,5517224248010481,348,YES,1,$16203,08/2010,2010,No,2034-07-01
4607,652,Mastercard,Debit (Prepaid),5402354343498416,437,YES,2,$52,09/2006,2025,No,2035-12-01
1197,652,Visa,Debit,4493414838028913,504,YES,2,$2045,02/2009,2014,No,2035-08-01
1255,652,Visa,Debit,4874919817321914,392,YES,2,$21607,02/2010,2018,No,2035-06-01
5492,1129,Mastercard,Debit,5988252449836290,438,YES,2,$18109,11/2007,2010,No,2029-12-01
2677,1129,Mastercard,Credit,5744954381314398,501,YES,1,$7600,04/2011,2025,No,2034-09-01
5852,885,Discover,Credit,6566463560968460,495,YES,1,$9000,12/2006,2006,No,2031-06-01
5086,885,Mastercard,Debit (Prepaid),5231994842307044,580,YES,1,$63,10/2007,2013,No,2030-08-01
6005,885,Mastercard,Debit,5049088411909571,311,YES,2,$7784,12/2010,2014,No,2035-01-01
4256,1899,Mastercard,Debit,5916336011141361,356,YES,1,$29761,08/2008,2010,No,2035-08-01
5969,1899,Mastercard,Debit (Prepaid),5337733184380403,710,YES,1,$64,12/2009,2025,No,2032-05-01
3365,1369,Visa,Credit,4182511939315930,806,YES,2,$9000,06/2007,2024,No,2035-02-01
5792,1369,Mastercard,Debit,5168890534725782,731,YES,2,$14716,12/2003,2026,No,2028-01-01
3059,1057,Mastercard,Debit,5057040773022396,546,YES,1,$23395,05/2010,2020,No,2031-11-01
5464,1302,Mastercard,Debit,5867658090755003,205,YES,1,$9883,11/2006,2010,No,2031-04-01
3203,1302,Mastercard,Debit,5129159719934931,886,NO,1,$8993,05/2019,2019,No,2033-11-01
5632,1302,Visa,Credit,4893597498035434,242,YES,2,$7900,11/2010,2015,No,2029-01-01
3972,1302,Mastercard,Debit (Prepaid),5879022986680568,616,YES,2,$13,07/2011,2014,No,2030-07-01
3871,415,Visa,Credit,4150374459354985,806,YES,1,$9400,07/2008,2026,No,2035-12-01
5344,415,Visa,Credit,4678217870259696,760,YES,2,$8000,10/2019,2019,No,2029-06-01
3225,415,Mastercard,Debit,5411021821466207,274,YES,1,$17527,06/2001,2021,No,2032-02-01
6088,415,Mastercard,Debit,5266997540698930,791,YES,1,$11818,12/2013,2013,No,2028-08-01
2348,83,Visa,Credit,4522988269777230,288,YES,2,$11600,03/2015,2015,No,2034-09-01
5198,28,Mastercard,Debit,5428995792004092,800,NO,1,$13896,10/2010,2010,No,2029-03-01
2678,28,Mastercard,Credit,5623379608463304,922,YES,1,$16400,04/2011,2025,No,2034-05-01
2568,28,Mastercard,Debit,5957565102001219,686,YES,2,$29717,04/2008,2022,No,2030-07-01
5529,33,Mastercard,Debit,5059695419276531,447,YES,2,$11584,11/2008,2026,No,2034-02-01
1357,33,Mastercard,Credit,5773848829447492,833,YES,2,$9000,02/2015,2015,No,2032-05-01
5120,33,Mastercard,Credit,5573389122398768,526,YES,1,$7400,10/2008,2024,No,2030-01-01
2252,33,Mastercard,Debit,5589655270470549,213,YES,2,$13829,03/2010,2016,No,2028-03-01
2404,33,Mastercard,Debit,5121416562354073,857,YES,2,$4589,04/2025,2025,No,2028-09-01
4742,1646,Visa,Credit,4986044513118660,231,YES,2,$9000,09/2009,2025,No,2031-07-01
5652,1646,Mastercard,Credit,5207616824194251,511,YES,2,$9900,11/2011,2025,No,2035-06-01
2276,1646,Mastercard,Debit,5298309501417982,208,YES,1,$11153,03/2011,2025,No,2033-03-01
5314,1646,Mastercard,Debit,5234825249935945,625,NO,1,$10671,10/2016,2016,No,2032-11-01
4045,1646,Mastercard,Debit,5887429452492053,119,NO,1,$12470,07/2016,2016,No,2029-11-01
1644,1847,Mastercard,Credit,5867570165176438,549,YES,2,$8700,02/2020,2020,No,2035-06-01
6120,134,Mastercard,Credit,5270343966236915,997,YES,1,$9400,12/2016,2016,No,2028-03-01
3954,220,Visa,Debit,4604354040195938,401,YES,1,$23018,07/2010,2018,No,2035-11-01
1645,220,Mastercard,Debit (Prepaid),5423661517740499,925,YES,1,$2,02/2020,2020,No,2028-12-01
2697,220,Mastercard,Credit,5572404956005534,905,YES,3,$23500,04/2012,2026,No,2032-01-01
2329,1930,Mastercard,Debit,5965080957028592,934,YES,1,$15416,03/2014,2014,No,2031-12-01
1646,1260,Mastercard,Credit,5302098419670472,517,YES,1,$10100,02/2020,2020,No,2034-08-01
3773,96,Mastercard,Credit,5718500802654438,293,YES,1,$18300,07/2006,2022,No,2035-04-01
3695,96,Mastercard,Debit,5481724154378262,952,YES,2,$19959,07/2003,2013,No,2033-10-01
5175,96,Visa,Credit,4395260796436247,152,NO,2,$18900,10/2009,2013,No,2030-11-01
4878,1166,Visa,Debit,4890865865158493,441,YES,1,$14574,09/2014,2014,No,2031-08-01
1222,1166,Mastercard,Credit,5702377806791449,548,YES,2,$14100,02/2010,2010,No,2029-04-01
5822,1166,Visa,Debit,4867627629631267,333,YES,2,$23737,12/2026,2010,No,2035-05-01
2649,1533,Mastercard,Credit,5946485614560585,261,YES,1,$11800,04/2010,2013,No,2031-05-01
3097,1533,Mastercard,Debit,5118758087775711,993,YES,2,$27594,05/2011,2025,No,2032-04-01
4625,1533,Visa,Credit,4126905879157834,238,YES,2,$15300,09/2006,2010,No,2028-07-01
3226,1451,Mastercard,Debit,5004479479624202,206,YES,1,$34319,06/2001,2013,No,2035-11-01
3790,1451,Visa,Debit,4169042875650887,941,YES,2,$10831,07/2006,2025,No,2031-10-01
5530,1451,Mastercard,Credit,5570191239646204,625,NO,2,$6500,11/2008,2025,No,2029-01-01
6006,57,Mastercard,Debit,5134306678651092,796,YES,2,$17614,12/2010,2013,No,2032-05-01
6069,1335,Mastercard,Debit,5260369873454704,963,YES,2,$51133,12/2012,2026,No,2031-11-01
2330,1335,Mastercard,Debit (Prepaid),5771619649186816,504,YES,1,$54,03/2014,2014,No,2030-02-01
5066,816,Visa,Debit,4426138047544539,937,YES,2,$13593,10/2006,2006,No,2033-02-01
3774,816,Mastercard,Debit,5088684137633769,987,YES,2,$6103,07/2006,2022,No,2028-02-01
3891,816,Mastercard,Debit,5879315999568109,459,YES,1,$2646,07/2009,2015,No,2035-06-01
3427,1081,Mastercard,Credit,5741278205602111,414,YES,1,$10400,06/2009,2010,No,2032-04-01
3892,1081,Mastercard,Debit,5307705411215347,574,YES,1,$27377,07/2009,2016,No,2031-11-01
5568,1385,Mastercard,Credit,5050755589048179,657,YES,1,$20900,11/2009,2010,No,2034-07-01
4955,1385,Mastercard,Debit (Prepaid),5570718950254395,437,YES,2,$44,10/2001,2013,No,2033-06-01
4344,1385,Visa,Debit,4690085698241971,125,YES,1,$48489,08/2010,2014,No,2032-11-01
4190,1385,Visa,Debit,4338834700731550,529,YES,2,$32725,08/2006,2013,No,2030-05-01
1256,1385,Visa,Debit,4083090955300562,259,YES,2,$36940,02/2010,2010,No,2029-11-01
3601,1125,Visa,Debit,4218957266147893,909,YES,2,$29200,06/2015,2015,No,2032-03-01
1914,1870,Visa,Debit,4680529603481904,619,YES,1,$39850,02/2020,2020,No,2034-12-01
5984,1345,Visa,Credit,4237922362360030,228,YES,1,$13900,12/2009,2025,No,2032-02-01
2497,1345,Visa,Debit,4238638738530462,310,YES,2,$17470,04/2005,2022,No,2031-11-01
2187,1345,Mastercard,Debit,5401027644157329,636,YES,1,$2267,03/2008,2014,No,2029-06-01
2234,1345,Visa,Debit,4957976241533689,976,YES,2,$4031,03/2009,2014,No,2033-06-01
4208,1345,Mastercard,Debit,5918431905940133,600,YES,2,$21833,08/2007,2025,No,2034-09-01
5633,1345,Visa,Debit,4559661567211049,584,NO,1,$2518,11/2010,2010,No,2030-04-01
3775,1345,Mastercard,Debit,5137677910118616,394,YES,2,$12863,07/2006,2010,No,2035-12-01
3060,1695,Mastercard,Credit,5064256706957228,302,YES,2,$12700,05/2010,2015,No,2033-06-01
1648,1906,Mastercard,Debit,5092224613044033,419,YES,2,$2721,02/2020,2020,No,2032-04-01
4085,1985,Mastercard,Debit,5461658879915684,595,YES,2,$625,08/1996,2014,No,2035-01-01
1095,1604,Visa,Debit,4636387668938198,597,YES,2,$20858,02/2006,2025,No,2031-01-01
5653,1604,Mastercard,Credit,5196692562051331,626,YES,2,$11200,11/2011,2013,No,2035-02-01
2950,1604,Visa,Credit,4831831757232994,528,YES,2,$8800,05/2007,2024,No,2030-08-01
2207,1604,Visa,Debit,4916961241194205,919,YES,1,$10360,03/2008,2024,No,2029-01-01
6077,1604,Visa,Debit,4135358669694440,903,YES,1,$11578,12/2012,2026,No,2035-05-01
2188,1604,Mastercard,Debit,5187136842441558,264,YES,2,$13016,03/2008,2022,No,2031-05-01
3185,1604,Visa,Debit,4756917754933725,915,YES,1,$13754,05/2016,2016,No,2029-10-01
1649,1933,Mastercard,Debit (Prepaid),5373505226427671,114,YES,1,$91,02/2020,2020,No,2030-01-01
2766,649,Visa,Debit,4094691617950058,376,YES,1,$14558,04/2016,2016,No,2034-02-01
3737,649,Mastercard,Credit,5880421569309045,504,YES,1,$17400,07/2005,2016,No,2029-01-01
1223,649,Mastercard,Debit,5155724078477847,606,YES,2,$11401,02/2010,2016,No,2030-10-01
2105,649,Discover,Credit,6267383831462523,640,YES,1,$0,03/2006,2022,No,2028-09-01
4191,649,Visa,Debit (Prepaid),4111624635847209,918,YES,1,$72,08/2006,2025,No,2034-06-01
4345,1486,Visa,Credit,4832062433813256,469,YES,1,$9600,08/2010,2025,No,2033-11-01
1138,1744,Discover,Credit,6093726906729137,528,YES,2,$10000,02/2008,2025,No,2028-03-01
4209,1744,Mastercard,Debit,5842473997881247,157,YES,1,$10025,08/2007,2010,No,2032-12-01
1650,1272,Mastercard,Debit,5589068436851289,771,YES,1,$8807,02/2020,2020,No,2033-11-01
3776,400,Mastercard,Debit (Prepaid),5191871350541392,642,YES,1,$92,07/2006,2022,No,2031-12-01
3852,400,Mastercard,Credit,5615229543290163,438,YES,1,$11400,07/2008,2014,No,2028-04-01
3973,400,Mastercard,Debit,5484162566176355,950,YES,2,$16687,07/2011,2025,No,2035-09-01
2507,400,Mastercard,Debit,5220792086851068,840,YES,2,$3974,04/2006,2025,No,2029-01-01
3974,1994,Mastercard,Debit (Prepaid),5978888711772678,938,YES,1,$63,07/2011,2025,No,2029-09-01
6032,1994,Visa,Credit,4290514131698271,197,YES,1,$21600,12/2010,2010,No,2029-03-01
1916,572,Visa,Debit (Prepaid),4867647786729305,504,YES,2,$54,02/2020,2020,No,2030-09-01
2650,1442,Mastercard,Debit,5370998800503323,122,YES,2,$11986,04/2010,2015,No,2033-05-01
5814,1853,Mastercard,Credit,5987609830796877,619,YES,1,$12600,12/2026,2024,No,2030-06-01
6043,1853,Mastercard,Debit,5693761531134263,876,YES,2,$4340,12/2011,2026,No,2031-06-01
1034,1853,Mastercard,Debit,5722400079160426,357,NO,2,$8149,02/2026,2007,No,2028-06-01
5654,556,Mastercard,Debit,5455392892256793,356,YES,1,$23688,11/2011,2025,No,2029-08-01
1917,1960,Visa,Debit (Prepaid),4424096582531662,325,NO,2,$69,02/2020,2020,No,2031-07-01
4527,321,Visa,Credit,4284589688472750,664,YES,1,$9400,09/2002,2006,No,2031-02-01
5755,321,Mastercard,Debit,5142952666869355,376,YES,2,$23792,12/1998,2026,No,2028-06-01
4364,483,Mastercard,Debit,5115060727983375,594,YES,2,$13224,08/2011,2025,No,2028-06-01
5369,483,Mastercard,Credit,5114764385128888,380,YES,1,$10700,11/2001,2024,No,2035-12-01
5219,404,Visa,Credit,4168726918316832,482,YES,1,$10900,10/2010,2010,No,2029-08-01
4346,1510,Visa,Credit,4529046868574613,294,YES,1,$6600,08/2010,2025,No,2035-02-01
1257,1510,Visa,Credit,4051609818366867,795,YES,1,$11400,02/2010,2026,No,2032-02-01
1309,1635,Visa,Credit,4029286233026672,218,YES,2,$15000,02/2012,2026,No,2032-08-01
6044,1635,Mastercard,Debit,5269354095711843,905,YES,2,$14348,12/2011,2025,No,2032-03-01
2535,1384,Mastercard,Debit,5274366987658812,441,YES,1,$19206,04/2007,2025,No,2032-11-01
5229,1384,Discover,Credit,6648294893325479,949,YES,2,$15000,10/2011,2025,No,2034-11-01
3723,1384,Visa,Debit,4025390379737737,473,YES,2,$24617,07/2026,2006,No,2032-05-01
3171,943,Discover,Credit,6208996174626373,640,YES,2,$6600,05/2016,2016,No,2031-04-01
5351,1236,Mastercard,Debit,5929990861229924,459,YES,1,$4304,11/1997,2026,No,2035-11-01
5815,1236,Mastercard,Debit,5108584140975701,123,YES,1,$3458,12/2026,2013,No,2031-02-01
4101,1236,Mastercard,Debit,5445062676850026,337,NO,2,$6775,08/2001,2026,No,2029-07-01
2369,1236,Visa,Credit,4788127455899674,710,YES,1,$8800,03/2017,2017,No,2029-09-01
6142,1236,Mastercard,Debit,5791756986936871,196,YES,1,$12223,12/2019,2019,No,2033-11-01
1918,969,Visa,Debit,4728777894194126,480,YES,2,$13478,02/2020,2020,No,2029-07-01
1652,508,Mastercard,Debit,5355589517294786,850,YES,2,$24203,02/2020,2020,No,2029-02-01
3428,496,Mastercard,Debit,5432833513022597,312,YES,2,$2727,06/2009,2014,No,2035-03-01
3186,496,Visa,Debit,4602655731592723,673,YES,1,$22516,05/2016,2016,No,2029-08-01
5806,496,Discover,Credit,6399050710218197,413,YES,2,$11500,12/2026,2024,No,2029-04-01
4192,450,Visa,Debit,4672018031116294,314,YES,1,$18048,08/2006,2007,No,2032-03-01
5634,1753,Visa,Debit,4613268743262267,131,YES,1,$25102,11/2010,2014,No,2029-01-01
2987,304,Visa,Debit,4353880576731238,425,YES,2,$13773,05/2008,2022,No,2028-11-01
4365,304,Mastercard,Debit,5199593781302958,864,YES,1,$12892,08/2011,2025,No,2035-12-01
3187,839,Visa,Debit,4661359494660870,259,YES,2,$25650,05/2016,2016,No,2033-03-01
4725,839,Mastercard,Debit,5995510727358219,873,YES,2,$37192,09/2009,2010,No,2035-05-01
4608,138,Mastercard,Debit,5243935173726742,608,YES,1,$5779,09/2006,2014,No,2032-08-01
2820,138,Visa,Debit,4036369476300576,682,YES,1,$13325,05/2001,2025,No,2035-02-01
4912,43,Mastercard,Debit,5971471233715173,760,YES,1,$35702,09/2017,2017,No,2028-04-01
5740,43,Visa,Credit,4190991721490115,326,YES,2,$21700,11/2018,2018,No,2031-01-01
2385,1187,Mastercard,Debit (Prepaid),5874661434134402,293,YES,2,$74,03/2019,2019,No,2035-05-01
5121,849,Mastercard,Debit,5850811144559937,655,YES,1,$16640,10/2008,2024,No,2032-11-01
3477,849,Mastercard,Debit,5311017800546224,133,YES,1,$14889,06/2010,2025,No,2034-03-01
3823,849,Visa,Debit,4944351254118665,741,YES,1,$19080,07/2007,2010,No,2030-08-01
3169,654,Visa,Credit,4589986776113951,678,NO,2,$7600,05/2015,2015,No,2035-09-01
5352,1898,Mastercard,Debit,5625758363027280,881,YES,2,$14525,11/1997,2014,No,2030-11-01
1068,1898,Visa,Debit,4045049141463000,604,YES,1,$15636,02/2005,2014,No,2034-10-01
5122,1898,Mastercard,Debit,5751381604807658,244,YES,2,$13296,10/2008,2016,No,2029-07-01
4543,1898,Visa,Credit,4307225452598898,672,NO,2,$10100,09/2003,2025,No,2035-03-01
2423,1898,Visa,Debit,4632658313488911,732,NO,1,$36412,04/2001,2007,No,2033-09-01
4566,1971,Visa,Debit,4328249998295607,853,YES,1,$4589,09/2026,2026,No,2030-06-01
3293,1971,Mastercard,Debit,5670267603066033,875,YES,1,$17474,06/2005,2015,No,2028-06-01
1224,1020,Mastercard,Debit,5295246280473124,117,YES,1,$26277,02/2010,2010,No,2030-12-01
2728,1020,Mastercard,Debit,5716337574011958,231,YES,1,$26317,04/2014,2014,No,2030-10-01
4062,22,Visa,Credit,4568990237174716,624,YES,2,$13600,07/2017,2017,No,2031-03-01
1653,436,Mastercard,Debit,5729297445419728,288,NO,2,$21540,02/2020,2020,No,2032-11-01
5177,1823,Visa,Debit,4686195455656898,292,NO,1,$27864,10/2009,2026,No,2032-12-01
4048,1823,Visa,Debit,4597236520104139,389,YES,1,$31842,07/2016,2016,No,2034-05-01
3244,1823,Visa,Credit,4206248084502476,545,YES,2,$14900,06/2002,2025,No,2030-07-01
3201,1823,Visa,Credit,4907569031158213,170,YES,2,$12400,05/2018,2018,No,2035-01-01
5242,589,Mastercard,Debit,5847682490938899,383,YES,2,$14094,10/2011,2018,No,2033-04-01
4497,589,Mastercard,Debit,5025895057524839,367,YES,1,$8962,09/2025,2025,No,2035-02-01
2277,49,Mastercard,Debit,5746888458694762,646,YES,1,$15510,03/2011,2025,No,2033-02-01
3955,49,Visa,Debit,4655468499465057,303,YES,1,$13492,07/2010,2010,No,2034-02-01
4257,1525,Mastercard,Debit (Prepaid),5842764862143149,478,YES,1,$77,08/2008,2024,No,2034-03-01
4726,1525,Mastercard,Debit,5501198442764705,847,YES,1,$297,09/2009,2024,No,2031-03-01
5493,69,Mastercard,Credit,5542688229083627,439,YES,1,$9300,11/2007,2014,No,2032-03-01
2062,69,Mastercard,Debit,5859732793534498,348,YES,2,$24425,03/2026,2006,No,2035-01-01
2514,69,Visa,Debit,4952248755072919,398,YES,1,$21098,04/2006,2024,No,2033-11-01
5253,69,Visa,Credit,4550312126148406,957,YES,1,$10800,10/2011,2013,No,2029-08-01
5370,234,Mastercard,Debit (Prepaid),5896780709526638,903,NO,1,$42,11/2001,2004,No,2031-04-01
4799,234,Visa,Credit,4618393100129362,775,YES,1,$9800,09/2010,2025,No,2032-08-01
5178,234,Visa,Debit,4321384766522664,682,NO,2,$6532,10/2009,2024,No,2034-03-01
2355,608,Mastercard,Debit,5446273979485247,233,YES,1,$1044,03/2016,2016,No,2033-10-01
2278,608,Mastercard,Debit,5521214390191681,672,YES,1,$746,03/2011,2025,No,2031-01-01
1655,608,Mastercard,Debit (Prepaid),5098538543569884,816,YES,1,$61,02/2020,2020,No,2034-06-01
5494,1064,Mastercard,Debit (Prepaid),5791031552039031,655,YES,2,$58,11/2007,2015,No,2030-10-01
4567,374,Visa,Debit,4340110703036077,710,YES,1,$18771,09/2026,2024,No,2033-07-01
5100,374,Visa,Debit,4892346599778032,219,YES,1,$17108,10/2007,2007,No,2033-05-01
1919,374,Visa,Debit,4202710228630182,579,YES,1,$12446,02/2020,2020,No,2034-09-01
3791,374,Visa,Credit,4300760560641973,406,YES,1,$8200,07/2006,2013,No,2029-05-01
2569,374,Mastercard,Debit,5166839761897522,983,YES,2,$7081,04/2008,2010,No,2035-11-01
6092,286,Visa,Debit,4657379115764717,578,YES,2,$17973,12/2013,2013,No,2028-01-01
4450,286,Mastercard,Debit,5843688837981178,880,YES,1,$12254,08/2015,2015,No,2032-08-01
4782,286,Mastercard,Debit,5928230249203938,212,YES,1,$20799,09/2010,2010,No,2031-06-01
2463,1419,Mastercard,Debit,5809172741821189,282,YES,2,$27320,04/2026,2022,No,2029-05-01
2360,1435,Visa,Debit,4789580361652931,216,YES,2,$38837,03/2016,2016,No,2032-05-01
4294,1435,Mastercard,Credit,5427161135500744,304,YES,2,$23500,08/2009,2020,No,2035-03-01
1343,1683,Mastercard,Debit,5688998474789359,292,YES,1,$13014,02/2014,2014,No,2030-08-01
4697,1683,Visa,Debit,4635941322761456,691,YES,2,$5949,09/2008,2022,No,2028-06-01
4698,727,Visa,Credit,4379930917559486,210,YES,2,$10700,09/2008,2010,No,2030-12-01
3808,727,Mastercard,Debit,5215692889951889,134,YES,1,$12451,07/2007,2022,No,2031-03-01
1920,727,Visa,Credit,4751378907766314,254,YES,2,$6700,02/2020,2020,No,2028-10-01
4295,727,Mastercard,Debit,5252574971670597,920,YES,1,$19086,08/2009,2025,No,2033-11-01
2665,727,Visa,Credit,4116639367344725,923,YES,2,$9700,04/2010,2016,No,2033-05-01
5896,1150,Mastercard,Credit,5974021114272858,886,YES,2,$17200,12/2007,2010,No,2029-03-01
4672,1150,Mastercard,Debit,5770382684241108,832,YES,2,$29486,09/2008,2022,No,2034-11-01
1225,1150,Mastercard,Credit,5587070999180300,335,YES,2,$9700,02/2010,2025,No,2035-02-01
4856,1150,Mastercard,Debit,5768399039617120,221,YES,2,$20111,09/2013,2013,No,2030-11-01
2551,1150,Visa,Credit,4320443111658308,613,YES,1,$13200,04/2007,2014,No,2034-01-01
5816,332,Mastercard,Credit,5516802254742641,160,NO,1,$7900,12/2026,2026,No,2032-04-01
1198,332,Visa,Debit,4673279351880301,339,YES,2,$12106,02/2009,2024,No,2029-01-01
1656,487,Mastercard,Debit,5459374115989094,582,YES,1,$28281,02/2020,2020,No,2028-06-01
2835,487,Visa,Credit,4217570056214862,636,YES,2,$11400,05/2002,2014,No,2031-10-01
2007,735,Visa,Credit,4914564671433884,700,YES,1,$15700,03/1997,2013,No,2032-08-01
5431,735,Mastercard,Debit,5436863739232627,303,YES,1,$34075,11/2005,2022,No,2032-05-01
4651,735,Visa,Credit,4986982616793595,992,YES,2,$18600,09/2007,2022,No,2031-12-01
